Id,StarbucksId,Name,BrandName,StoreNumber,PhoneNumber,OwnershipType,Street1,Street2,Street3,City,CountrySubdivisionCode,CountryCode,PostalCode,Longitude,Latitude,TimezoneOffset,TimezoneId,TimezoneOlsonId,FirstSeen,LastSeen
37285f11-3b00-4956-b086-762b55398b8f,1014984,Barnett & Medical Ctr. Dr - Medford,Starbucks,24852-161024,5418410682,CO,2676 E Barnett Rd,,,Medford,OR,US,97504,-122.83,42.32,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,6/7/2016 12:00:00 AM,2/3/2017 12:00:00 AM
21f2ec1a-4e06-4b87-80c3-763909448b7c,1015093,Iowa & King - Bellingham,Starbucks,28855-251127,3608691807,CO,814 Iowa St,,,Bellingham,WA,US,982254247,-122.46,48.76,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,6/21/2016 12:00:00 AM,2/3/2017 12:00:00 AM
06bfc713-8380-4917-a7e7-763ca7ccc4be,13702,Target Vancouver NW T-1883,Starbucks,76243-90660,360-713-0004,LS,8801 NE Hazel Dell Ave,,,Vancouver,WA,US,986658145,-122.67,45.69,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
64682af7-f73d-4da3-b6d8-768b8d237751,8944,Safeway-Kirkland #1142,Starbucks,74160-30879,425-822-8821,LS,12519 NE 85th St.,,,Kirkland,WA,US,980338048,-122.17,47.68,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d0134a0e-6d11-413a-a6df-76a7f8a1387f,18155,132nd & Seattle Hill RD.-Snohmish,Starbucks,10533-100814,425-338-1327,CO,4809 132nd St SE,,,Everett,WA,US,982086241,-122.17,47.88,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d577ba4b-c196-4b12-9622-76aad8231df2,7698,College St & Yelm Hwy - Lacey,Starbucks,3247-121144,360-491-8927,CO,4700 AVERY LANE SE,,Lacey Crossroads,LACEY,WA,US,985035603,-122.82,47.00,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
0eb8a3fd-4dfa-4cf1-9e71-76cc01cd2beb,15233,Highlands Center,Starbucks,377-260,(509) 735-9464,CO,2801 W Clearwater,,,Kennewick,WA,US,993362946,-119.16,46.21,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
9be4ed2d-0824-4f2c-9887-76d77683032a,7265,Target Redmond T-995,Starbucks,76527-99430,425-556-9533,LS,17700 NE 76th St,,,Redmond,WA,US,980523300,-122.10,47.67,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
45b08f6e-67a3-4941-8a64-76e61faf41e6,15158,Kearney Plaza,Starbucks,3380-73820,503/227-2724,CO,1102 NW Lovejoy Street,,Kearney Plaza,Portland,OR,US,972093470,-122.68,45.53,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
6c612cf8-11ef-4069-8a3a-77177194b33b,15644,Cascade Summit,Starbucks,484-19399,503-723-0085,CO,22750 Salamo Road,,,West Linn,OR,US,970689240,-122.65,45.36,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
cf26f5c1-032f-42e2-bf1e-773f3a88d8e4,15690,Hawk's Prairie,Starbucks,3368-63159,360-491-1190,CO,1401 Marvin Rd NE,#109,Hawk's Prairie Village,Lacey,WA,US,985165711,-122.77,47.06,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
1239f04b-6a28-4609-ab8e-7767a7ea5b40,10277,SEA SeaTac CT-26,Starbucks,75588-99867,206-433-5603,LS,2580 S 156th St,,Seattle-Tacoma International Airport,Seattle,WA,US,981581132,-122.30,47.44,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
15481bba-9e81-407c-aa0d-77913f79df14,12612,Bakerview-Bellingham,Starbucks,9378-94210,360-734-0133,CO,1031 W. Bakerview Rd,,,Bellingham,WA,US,982269123,-122.51,48.79,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d20045d2-28d0-4870-a46e-7799ac9444bf,8686,4th & Seneca,Starbucks,392-218,(206) 623-0860,CO,1125 4th Avenue,,,Seattle,WA,US,981013003,-122.33,47.61,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
38674c58-1fa3-4b6f-bd78-7808e7e2e1c7,20204,Albertsons-Springfield #574,Starbucks,15849-161546,541-746-1653,LS,5755 Main St,,,Springfield,OR,US,974785426,-122.93,44.05,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
52ed3152-044c-4a5b-8d32-780dfd926859,14626,Safeway - Bend #514,Starbucks,74906-101473,541-312-6480,LS,642 E 3rd,,,Bend,OR,US,97701,-121.30,44.06,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d5524c72-0799-4d25-a631-784a02cb99a2,1016073,Martin Way & Sleater Kinney,Starbucks,3404-238264,3609235910,CO,4131 Martin Way E,,,Olympia,WA,US,985165391,-122.83,47.05,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,10/5/2016 12:00:00 AM,2/3/2017 12:00:00 AM
5244e196-8a3d-42d2-849c-789a23cc3061,63080,Fred Meyer-Kirkland #391,Starbucks,15544-94698,425-820-3200,LS,12221 120th Ave NE,,,Kirkland,WA,US,980346905,-122.18,47.71,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
034cdb86-483f-4d3c-8333-78a4fe0220e8,16894,Albertsons-Millcreek #458,Starbucks,73197-21687,425-745-8121,LS,16304 Bothell Everett Highway,,,Mill Creek,WA,US,980121226,-122.22,47.85,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
56f60239-36a4-4786-99b6-78a665ecfa83,13072,Safeway-Renton #519,Starbucks,74176-30379,425-228-1740,LS,17230 140th SE,,,Renton,WA,US,980587014,-122.15,47.45,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
92cf2d36-f766-40ee-90aa-78b068370887,13837,37th & Broadway,Starbucks,8740-94503,425-252-4086,CO,3625 Broadway,Suite A,,Everett,WA,US,982015027,-122.20,47.97,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
5f5c0d2e-7801-428d-9410-78b2e04fb069,1007047,Tulalip Outlet South,Starbucks,22109-214866,360-716-2545,CO,10600 Quil Ceda Blvd,,,Marysville,WA,US,98271,-122.19,48.09,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,2/23/2014 12:00:00 AM,2/3/2017 12:00:00 AM
e2ed1d97-8ca4-4529-ae5e-78bf70a4e247,66296,Safeway - Vancouver #400,Starbucks,16106-106263,,LS,3707 Main St,,,Vancouver,WA,US,986632227,-122.67,45.65,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
85bb0b82-08c3-4e90-aebf-78c2657fbd03,12926,Evergreen Way & 75th,Starbucks,3813-78203,425-347-7933,CO,7430 Evergreen Way,,,Everett,WA,US,982035664,-122.22,47.93,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
00f58593-2d36-4a60-9d10-798e3eff2e4f,1015488,Parkway & Terry Lane - Grants Pass,Starbucks,24938-228284,5413730367,CO,201 NE Terry Lane,,,Grants Pass,OR,US,97526,-123.30,42.44,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,9/13/2016 12:00:00 AM,2/3/2017 12:00:00 AM
f20c2547-6536-4fe0-bc2d-79b06dbfb9b9,1009518,Target Everett T-337,Starbucks,23881-233392,425-353-1357,LS,405 SE Everett Mall Wy,,,Everett,WA,US,98208,-122.23,47.91,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/12/2014 12:00:00 AM,2/3/2017 12:00:00 AM
f7f07556-fe8f-48ba-9160-79b0e7def864,16999,SE 36th and Powell,Starbucks,14041-108067,(503) 231-2543,CO,3623 SE Powell,,,Portland,OR,US,972021879,-122.63,45.50,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
4fdb470e-87af-42b4-b521-79d2e65699e7,11127,QFC-Seattle/Broadway Mkt #887,Starbucks,72908-95926,206-328-6920,LS,417 Broadway E,,,Seattle,WA,US,981025009,-122.32,47.62,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2eef3bd0-4fbf-48ea-9b72-79dca9922962,6438,Fred Meyer-Roseburg #281,Starbucks,73839-96219,541-672-8581,LS,929 NW Garden Valley Rd,,,Roseburg,OR,US,974711900,-123.37,43.23,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
99312194-eead-4abc-b038-7a7ff4bb3984,13053,Factoria Boulevard,Starbucks,3336-25627,(425) 562-7041,CO,3720 SE 128th Street,,Loehmann's Plaza,Bellevue,WA,US,980061141,-122.17,47.58,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
fa4d9232-e96b-4825-9a48-7a8b219ceadc,14975,228th & NE 4th - Sammamish,Starbucks,3274-2082,425-369-9480,CO,340 228 Ave. NE,,,Sammamish,WA,US,980747285,-122.04,47.61,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
5b57fa60-b6bf-42b1-b789-7a994d06001f,13050,505 Union Stn,Starbucks,3307-9256,206-381-8965,CO,505 5th Ave South,,505 Union Station,Seattle,WA,US,981043891,-122.33,47.60,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
8b509c42-c8b9-40ed-9be6-7aac08ff19ee,16164,Shoreline - 20121 Aurora Ave N,Starbucks,3371-49499,206-533-9520,CO,20121 Aurora Ave N,Suite A,,Shoreline,WA,US,981333121,-122.35,47.78,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
dc664091-4b04-410c-9ecb-7b1fa8ddb03a,15131,Safeway-Eugene #4288,Starbucks,74312-78800,541-485-3664,LS,145 East 18th St,,,Eugene,OR,US,974014107,-123.09,44.04,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
34d55d2a-8f6d-46db-a4b2-7b6f0b5382ba,7227,Safeway - Molalla #1751,Starbucks,74976-104178,503-829-4848,LS,1525 W Main Street,,,Molalla,OR,US,970387362,-122.60,45.15,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
6d3efe26-81d2-4a8b-b0c9-7b79c3348383,18562,506 N. Sullivan,Starbucks,3284-2766,509-924-1085,CO,506 N. Sullivan,,,Veradale,WA,US,990378543,-117.20,47.66,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
22a60a2b-234e-44a7-b3dd-7bbbb119a902,7762,Martinazzi Square - Tualatin,Starbucks,14371-106825,503-612-1614,CO,19321 SW Martinazzi Ave,,,Tualatin,OR,US,970626354,-122.76,45.38,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
def6173d-0d17-4841-9eb8-7c18f64ef244,18667,Fairchild AFB,Starbucks,70075-130844,,LS,101 W Spaatz Rd,,,Fairchild AFB,WA,US,990119447,-117.65,47.64,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
0edf26d8-5136-400b-aeea-7d3e3b836c74,15089,Greentree Plaza,Starbucks,2921-78441,425-356-2267,CO,515 SE Everett Mall Way,A,,Everett,WA,US,982083214,-122.23,47.91,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
0031b06e-2332-4abd-8162-7da3104302c5,13272,Albertsons - Shattuck Rd #505,Starbucks,73396-24377,503-246-1713,LS,5415 S.W. Beav.-Hillsdale Hwy.,,,Portland,OR,US,972211918,-122.73,45.49,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d8f1270f-ca64-4602-b1b2-7dcdbf8537b9,8192,Safeway-Juanita #2734,Starbucks,74707-96845,425-821-9224,LS,10020 NE 137th St,,,Kirkland,WA,US,980345221,-122.21,47.72,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
a2dfddf5-ae71-4751-ace5-7dd01066740d,20211,Douglas Way & Boones Ferry Road,Starbucks,15430-155525,503-635-2266,CO,15645 Boons Ferry Rd - Lake Oswego,,,Lake Oswego,OR,US,970353432,-122.72,45.41,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
e478775a-7895-4ace-bb20-7dddf4e83b89,16411,Fred Meyer-Eugene #417,Starbucks,72731-66880,541-484-4223,LS,3333 W 11th Ave,,,Eugene,OR,US,974023038,-123.14,44.05,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
651fe2a4-a55f-4054-ba7d-7e6ea7e9e06d,1012796,S. 1st Street & E. Nob Hill Blvd,Starbucks,28600-249790,5094949640,CO,1312 S 1st Street,,,Yakima,WA,US,98902,-120.50,46.59,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,7/11/2015 12:00:00 AM,2/3/2017 12:00:00 AM
ee9667f0-ac57-4fa2-b901-7e7fb3ca2fec,7703,83rd Ave & Steilacoom Blvd,Starbucks,11156-103992,253-588-0194,CO,"8223 Steilacoom Blvd, Lakewood",,,Lakewood,WA,US,984986156,-122.55,47.18,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
70099862-2753-4b29-8e31-7ea7d8a8ba42,1007342,Pike Street Roastery,Starbucks,22344-217764,(206)624-0173,CO,1124 Pike St,,,Seattle,WA,US,98101,-122.33,47.61,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/24/2014 12:00:00 AM,2/3/2017 12:00:00 AM
7699a235-1455-4123-ad24-7f50d016e342,7427,Galbreath Way & Weber,Starbucks,10479-85965,509-659-0622,CO,103 W Galbreath Way,103A,,Ritzville,WA,US,991692128,-118.37,47.12,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
5c224155-ffca-4c5f-a8f5-7f5bc798c16f,16273,Sprague & Pine,Starbucks,8935-95003,509-926-8497,CO,12328 E. Sprague Ave,,,Spokane,WA,US,992160720,-117.24,47.66,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
04b52aa5-caf3-4c61-a23b-7fcc70fe14a7,16774,Clackamas  Town Center,Starbucks,8841-85602,503-659-0953,CO,12000 SE 82nd Avenue,Space #H125 (For Mailing purposes #1148),Clackamas Town Center,Happy Valley,OR,US,97266,-122.57,45.44,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
87a2a373-bb18-4698-8d17-806363d3d3a3,15603,Safeway-Salem #1935,Starbucks,74324-79121,503-364-4192,LS,5660 Commercial St SE,,,Salem,OR,US,973061215,-123.02,44.87,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
b9a4be90-a349-451e-b602-80b70020b1df,15970,Safeway-Sequim #1448,Starbucks,74255-51779,360-681-2905,LS,680F W Washington,,,Sequim,WA,US,983823264,-123.12,48.08,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
70cbc2e9-5656-4566-8c6f-80d1b8792492,17152,Crossroads Center - Springfield,Starbucks,11201-103053,541-726-2763,CO,3348 Gateway Street,,,Springfield,OR,US,974771054,-123.04,44.08,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
2dec076b-2479-4f22-ba5f-80d961f63aa7,14925,37th & Meridian/Puyallup,Starbucks,3288-1874,253/435-9804,CO,3705 South Meridian,Suite A,,Puyallup,WA,US,983733709,-122.29,47.16,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
4900e1e0-f05d-4dd1-94eb-8110e09d99a8,8253,Safeway - Medford #1643,Starbucks,74815-99768,541-774-4340,LS,3169 Crater Lake Hwy,,,Medford,OR,US,975049179,-122.86,42.36,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
196f7f91-6f90-4b1d-be08-811b9bc42d77,18523,Albertsons-Mukilteo #469,Starbucks,73196-21481,425-347-3060,LS,12811 Beverly Park Rd,,,Lynnwood,WA,US,980875126,-122.28,47.88,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
a0221a25-3e0d-4b56-8c63-813cd486db51,13045,Kent Kangley & Black Diamond Rd,Starbucks,3258-1900,425-413-4110,CO,26910 Maple Valley Hwy  #J,,,Maple Valley,WA,US,98038,-122.02,47.36,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
1268e69b-3e86-49b9-9a7a-81746f262fed,15123,Safeway-Wenatchee #1449,Starbucks,74466-94471,509-663-5336,LS,501 N Miller St,,,Wenatchee,WA,US,988012041,-120.32,47.43,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
3b278db8-1eab-4029-a286-81ad3e7043dd,11780,Safeway-Marysville #1485,Starbucks,74250-51859,360-658-8483,LS,1258 State Ave,,,Marysville,WA,US,982703602,-122.18,48.06,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
460a5630-1229-420f-9422-81b5dd1fef5f,1006591,Riverstone Marketplace - Vancouver,Starbucks,3406-196584,3602538317,CO,3401 SE 192nd Ave,100,,Vancouver,WA,US,98683,-122.48,45.60,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,1/24/2014 12:00:00 AM,2/3/2017 12:00:00 AM
a3c50752-88dd-44f2-903d-81eb9fc2ae25,8123,Safeway - Spokane #342,Starbucks,74913-100330,509-327-4974,LS,W 1616 NW Blvd,,,Spokane,WA,US,99205,-117.44,47.68,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
6518751e-594b-463a-b37b-81ee66e0f37a,10288,20th & Burnside- Portland,Starbucks,11374-103921,503-227-3008,CO,1972 West Burnside St,,,Portland,OR,US,972092086,-122.69,45.52,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
a7784d28-b94b-484b-85e7-8205da1c3a26,8705,Safeway-Tigard (King City) #1478,Starbucks,74448-81040,503-598-6001,LS,15570 SW Pacific Hwy,,,Tigard,OR,US,972243522,-122.79,45.41,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
1235fb11-7967-4191-9eed-8217e0a43484,1008728,83rd & Aurora,Starbucks,19475-189065,(206)782-2478,CO,8301 Aurora Ave. N,,,Seattle,WA,US,98103,-122.34,47.69,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,6/2/2014 12:00:00 AM,2/3/2017 12:00:00 AM
2852f82f-0167-4ab1-b0d2-821952000a8e,11174,Houghton Plaza,Starbucks,3333-26407,4258938661,CO,6733 108th Ave NE,,,Kirkland,WA,US,980337056,-122.20,47.67,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
76392e35-113d-454f-a307-8232e3831251,1016213,Fred Meyer-Kent #172,Starbucks,47756-257705,2538595500,LS,10201 SE 240TH,,,Kent,WA,US,98031,-122.21,47.39,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,11/2/2016 12:00:00 AM,2/3/2017 12:00:00 AM
308e2c45-bb48-4111-a7a4-82445043ff8c,7828,McChord AFB BX,Starbucks,75305-99363,253-964-4430,LS,Bldg 504,,,McChord AFB,WA,US,98438,-122.49,47.13,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
af30396d-159f-448e-b998-82caa3175ce0,17865,Burlington Retail Center,Starbucks,9939-98166,360-757-1872,CO,1839 S. Burlington Blvd,130,,Burlington,WA,US,982333230,-122.34,48.45,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
7d3b528b-9603-45b9-98cc-83450c2c46ff,1016606,Albertsons - Milton #3113,Starbucks,47664-259184,2539522029,LS,2800 MILTON WAY,,,MILTON,WA,US,983549344,-122.30,47.25,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,11/15/2016 12:00:00 AM,2/3/2017 12:00:00 AM
396a361f-6ff7-4e7c-b66d-835282e633a2,1012509,Teavana - Vancouver Mall WA,Teavana,28378-250014,360-253-9504,CO,8700 N.E. Vancouver Mall,#126,Vancouver Mall WA,Vancouver,WA,US,98662,-122.58,45.66,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,7/4/2015 12:00:00 AM,2/3/2017 12:00:00 AM
1eeb629a-28d2-4082-bd8c-83c13c65c427,1007893,Safeway - Bellingham #3285,Starbucks,23339-229084,360-647-8311,LS,1275 E Sunset Dr,,,Bellingham,WA,US,98226,-122.46,48.77,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,2/18/2015 12:00:00 AM,2/3/2017 12:00:00 AM
5ff62510-cfa7-44fa-bd2e-83d2db745bfa,13250,Albertsons-Kingston #186,Starbucks,73155-21463,360-297-1800,LS,8196 SR 104 & Hansville Road,,,Kingston,WA,US,98346,-122.54,47.81,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
d86da16b-7fcb-488a-a3e9-83e6afdbec42,17980,Safeway - Seattle #1143,Starbucks,74260-112986,206-782-7464,LS,8340 15th Ave NW,,,Seattle,WA,US,98117,-122.38,47.69,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
9e18b718-342f-4d65-a42c-83e8235e4220,10085,Young's Bay Plaza- Warrenton,Starbucks,10467-100979,503-861-5633,CO,171 South Hwy 101,,,Warrenton,OR,US,971469314,-123.90,46.16,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
39ae71e3-315c-440e-bd5c-83ed0043eccd,18608,Target Northgate T-1284,Starbucks,4140-147524,206-494-0897,LS,302 NE Northgate Way,,,Seattle,WA,US,981256047,-122.33,47.71,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
30f9baed-d123-44e4-99da-8425237d4527,16191,Safeway-Spokane #3255,Starbucks,74252-52020,509-482-1987,LS,933 E Mission Ave,,,Spokane,WA,US,992021923,-117.40,47.67,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
71d8fe2d-8ba2-46fe-996b-843e2c947147,116457,Secure Access SCH Forest,Starbucks,18871-182704,2065250013,CO,4500 40th Ave NE,,,Seattle,WA,US,98105,-122.28,47.66,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
3f522296-1bcc-4af6-b2a1-847176eed493,1006840,Swedish First Hill Lobby,Starbucks,22358-212944,2062152601,LS,747 Broadway,,,Seattle,WA,US,98122,-122.32,47.61,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,5/23/2014 12:00:00 AM,2/3/2017 12:00:00 AM
58930bf6-16e1-402c-984f-847738fd657f,13750,Fairwood,Starbucks,8797-94625,425-793-1134,CO,14022 SE Petrovitsky Rd,,,Renton,WA,US,980588933,-122.15,47.45,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
555cc9c2-c23a-4259-866d-84807e56de5f,16054,Poulsbo,Starbucks,335-280,(360) 779-6500,CO,19673 7th Ave NE,Ste D,,Poulsbo,WA,US,983707531,-122.64,47.74,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
6460b80b-2179-42c8-bd78-848af43be6cf,16062,Aurora Village,Starbucks,394-221,(206) 542-9608,CO,1295 North 205th,,,Seattle,WA,US,981333214,-122.34,47.78,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
97d3e489-671e-4770-a75f-8523ab7f8792,14103,Fred Meyer - Newberg #220,Starbucks,72793-57539,503-537-1358,LS,3300 Portland Road Suite 100,,,Newberg,OR,US,971325412,-122.94,45.31,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
da1e65a9-c149-4190-b9bb-85a3f7473d63,8752,US Bank Centre,Starbucks,109-62,(206) 467-0972,CO,1420 Fifth Avenue,,,Seattle,WA,US,981014087,-122.34,47.61,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
a8ea1f24-fdb5-4c60-92b9-861da9b6b649,6567,Fred Meyer - Snohomish #681,Starbucks,73783-118004,360-563-3700,LS,56th & Bickford Road,,,Snohomish,WA,US,98290,-122.11,47.94,-480,Pacific Standard Time,GMT-08:00 America/Los_Angeles,12/8/2013 5:41:59 PM,2/3/2017 12:00:00 AM
